pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
1.12E-25,-0.602858873,0.84,0.978,2.37E-21,BZW1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.37E-25,-0.701199381,0.8,0.985,2.91E-21,PRR13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.52E-25,-0.619451313,0.8,0.998,3.22E-21,TAX1BP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.96E-25,-0.853419621,1,1,4.15E-21,S100A10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.21E-25,0.596760271,0.6,0.196,4.69E-21,ZBP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.40E-25,0.705900531,0.8,0.678,5.09E-21,ZBTB20,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.01E-25,-0.700011946,0.76,0.983,8.49E-21,ARPC5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.71E-25,-1.127791264,0.76,0.996,1.21E-20,ATP1A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.13E-25,-0.64240379,1,1,1.30E-20,EIF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.31E-25,-0.743405091,0.64,0.965,1.34E-20,CMAS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.82E-25,0.756573703,0.86,0.712,1.44E-20,TIPARP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.57E-24,-0.73562839,0.82,0.987,3.32E-20,SRP14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.09E-24,0.539293339,0.9,0.865,4.44E-20,MED13,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.42E-24,-0.671022999,0.86,0.993,5.12E-20,ATP5J,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.08E-24,1.47786693,0.66,0.285,6.53E-20,EGR1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.10E-24,-1.073590713,0.74,0.991,6.56E-20,PRAP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.53E-24,-0.833701406,0.88,0.993,1.38E-19,CLIC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.83E-24,-0.659346374,0.54,0.985,1.45E-19,FCGRT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.78E-24,0.882416515,0.96,0.869,1.65E-19,RAB3IP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.96E-24,0.667698277,0.54,0.22,1.69E-19,GBP4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.10E-24,0.559330507,0.92,0.95,1.93E-19,SMCHD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.45E-24,-0.96578797,1,1,2.00E-19,LGALS3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.90E-24,0.665529331,0.88,0.786,2.10E-19,PPP1R15B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.14E-23,-0.841429466,0.9,0.987,2.42E-19,FXYD3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-23,0.692938336,0.9,0.754,3.27E-19,NFKB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.91E-23,-0.654426424,0.94,1,4.06E-19,HSP90AB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.97E-23,0.616633324,0.54,0.089,4.18E-19,TNFSF13B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.23E-23,0.657905938,0.84,0.808,4.71E-19,EPC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.50E-23,0.770896792,0.72,0.386,5.31E-19,EFNA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.44E-23,-0.70925442,0.72,0.985,7.28E-19,TPI1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.53E-23,-0.840056283,0.98,0.996,7.47E-19,HLA-B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.62E-23,0.563726765,0.78,0.488,7.67E-19,TTF2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.83E-23,0.648735562,0.88,0.625,1.02E-18,HIVEP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.08E-23,-0.643467515,0.74,0.989,1.08E-18,ARPC3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.86E-23,-0.82430819,0.72,0.996,1.24E-18,HSP90B1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.92E-23,-0.786976527,0.92,0.993,1.68E-18,ITM2B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-22,-1.079315977,0.76,0.996,2.70E-18,CES2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.30E-22,0.93359741,0.8,0.466,2.76E-18,KLF10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.46E-22,-0.874271064,0.54,0.967,3.09E-18,VNN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-22,1.100121327,0.76,0.501,3.27E-18,PMAIP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.56E-22,0.930623272,0.88,0.741,3.30E-18,FAM46A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.59E-22,0.638186583,0.8,0.641,3.36E-18,MAST4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.71E-22,0.772435842,0.86,0.867,3.62E-18,SOX9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.84E-22,-0.703120131,0.72,0.991,3.91E-18,CTSS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.87E-22,0.531214127,0.78,0.882,3.96E-18,NT5C3A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.96E-22,-0.644602247,0.56,0.956,4.15E-18,BCAP31,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.54E-22,0.627640714,0.74,0.623,5.39E-18,KDM6B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.67E-22,0.805808084,0.98,0.911,5.66E-18,ANKLE2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.04E-22,-0.606490522,0.76,0.98,6.44E-18,EFHD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.15E-22,-0.705259879,0.9,0.996,6.68E-18,MYH14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.62E-22,-0.649370913,0.58,0.976,7.67E-18,ITM2C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.22E-22,0.966403464,0.98,0.946,8.94E-18,KLF6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.70E-22,-0.748249826,0.86,0.985,9.96E-18,ANXA3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.73E-22,-0.706766489,0.82,0.989,1.43E-17,PRDX5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.09E-22,0.695287567,0.94,0.913,1.50E-17,KMT2E,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.14E-22,-0.629156129,0.78,0.985,1.51E-17,TUBB4B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.53E-22,0.563410327,0.94,0.837,1.59E-17,XRN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.27E-22,0.539430028,0.9,0.688,1.75E-17,SFSWAP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.09E-21,-1.062607505,0.6,0.978,2.32E-17,CEACAM5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.09E-21,0.573834717,0.8,0.715,2.32E-17,CNOT4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.39E-21,0.787628609,0.76,0.438,2.94E-17,HIVEP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.44E-21,0.986013282,1,1,3.05E-17,MALAT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.57E-21,0.719277852,0.82,0.573,3.33E-17,BHLHE40,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.09E-21,-0.675351275,0.94,1,4.43E-17,EZR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.12E-21,0.510317408,0.66,0.174,4.50E-17,TRAF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.18E-21,-0.765198495,0.74,0.991,4.62E-17,CTSD,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.88E-21,-0.587339999,0.78,0.989,6.10E-17,CANX,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.08E-21,0.885804545,0.88,0.797,6.53E-17,RHOB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.18E-21,-0.834279215,0.92,0.998,6.73E-17,S100A11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.30E-21,-0.515544121,0.56,0.978,6.99E-17,SPCS2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.57E-21,0.627627283,0.78,0.625,7.56E-17,PDE4D,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.78E-21,-0.743271439,0.94,0.993,8.01E-17,PFN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.59E-21,0.519127438,0.82,0.481,9.73E-17,RLF,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.22E-21,-0.539116527,0.5,0.959,1.11E-16,LMAN2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.26E-21,0.50362748,0.9,0.743,1.54E-16,TNRC6A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.36E-21,0.530715739,0.74,0.627,1.56E-16,KMT2B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.79E-21,0.581996799,0.84,0.841,1.86E-16,TRIB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.54E-21,-0.537126726,0.8,0.983,2.02E-16,CTNNA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.16E-20,1.433814467,0.84,0.582,2.46E-16,ATF3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-20,-0.684425711,0.66,0.98,2.73E-16,VIMP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.31E-20,-0.730603646,1,1,2.79E-16,FTL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.48E-20,-0.562854896,0.42,0.93,3.14E-16,NAPRT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.64E-20,0.537195895,0.94,0.926,3.48E-16,ADAR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.04E-20,1.045826885,0.88,0.699,4.32E-16,HES1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.20E-20,-0.607214377,0.64,0.985,4.66E-16,SERPINB6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.30E-20,0.855071786,0.82,0.71,7.00E-16,HIST1H2AC,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.52E-20,-0.689401537,1,1,7.45E-16,C15orf48,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.87E-20,0.594110981,0.84,0.566,8.19E-16,RICTOR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.90E-20,-0.650214652,0.82,0.976,8.26E-16,BTF3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.02E-20,-0.527317483,0.8,0.983,8.51E-16,BSG,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.62E-20,-0.659610638,0.66,0.983,9.79E-16,SPTAN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.86E-20,0.556155399,0.88,0.804,1.24E-15,NFKB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.10E-20,-0.693177573,0.68,0.969,1.29E-15,VAMP8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.61E-20,0.927455169,0.94,0.806,1.40E-15,SDC4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.54E-20,-0.640349815,0.96,0.998,1.60E-15,LGALS4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.55E-20,0.588660377,0.76,0.536,1.60E-15,ARHGEF38,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.72E-20,-0.666352463,0.62,0.965,1.64E-15,ATP6V0B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.05E-20,-0.691718431,0.94,0.993,1.92E-15,MYL12A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.49E-20,-0.699362131,0.92,0.996,2.01E-15,SERPINB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.65E-20,0.62417083,0.8,0.76,2.04E-15,PPP1R10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.21E-19,-0.553376636,0.78,0.987,2.57E-15,HADHA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-19,-0.562215507,0.86,0.989,2.74E-15,SBDS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.49E-19,-0.719137449,0.7,0.978,3.15E-15,NDUFA4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.66E-19,0.996832132,0.72,0.351,3.52E-15,GADD45B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.92E-19,0.89167405,0.92,0.937,4.06E-15,TNFSF10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.94E-19,-0.55633784,0.64,0.983,4.12E-15,ERP29,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.15E-19,-0.71421342,0.56,0.974,4.56E-15,ATP1B3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.31E-19,-0.552192638,0.9,0.993,4.89E-15,ACTN4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.61E-19,-0.54070873,0.68,0.983,5.54E-15,FKBP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.62E-19,0.544238058,0.6,0.333,5.55E-15,TET3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.10E-19,-0.614807447,0.68,0.98,6.56E-15,PDIA6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.83E-19,0.510167949,0.74,0.649,8.12E-15,ZBTB43,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.03E-19,-0.594563375,0.9,0.991,8.54E-15,ENO1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.49E-19,-0.520997883,0.9,0.987,9.52E-15,ANXA11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.98E-19,-0.829355326,0.62,0.961,1.06E-14,CDH17,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.13E-19,0.561193466,0.46,0.022,1.09E-14,PLEKHA4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.66E-19,-0.573403424,0.64,0.974,1.20E-14,PTTG1IP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.72E-19,0.508106463,0.7,0.619,1.21E-14,PCF11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.75E-19,-0.643595409,0.72,0.98,1.22E-14,ADAM9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.32E-19,-0.600030213,0.74,0.987,1.34E-14,CXADR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.98E-19,-0.577187992,0.66,0.972,1.90E-14,TMED4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.05E-18,-0.585633564,0.54,0.969,2.22E-14,DHRS7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.16E-18,-0.710426032,0.58,0.959,2.46E-14,MALL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.43E-18,-0.737193435,0.92,0.989,3.03E-14,ATP5G3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.72E-18,1.148994492,0.46,0.272,3.64E-14,ZBTB10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.81E-18,0.630284702,0.92,0.904,3.83E-14,CHD9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.86E-18,0.519229015,0.86,0.906,3.95E-14,SETD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.89E-18,0.508486816,0.52,0.098,4.00E-14,RP1-34B20.21,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.06E-18,-0.672482208,0.54,0.937,4.36E-14,ADI1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.11E-18,-0.568501852,0.64,0.965,4.47E-14,PGK1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.24E-18,-0.552951534,0.62,0.95,4.74E-14,NBL1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.26E-18,0.698243538,0.7,0.292,4.79E-14,BST2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.33E-18,0.534083716,0.96,0.806,4.93E-14,FNDC3B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.37E-18,-0.640143643,0.58,0.959,5.01E-14,HSD17B11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.44E-18,-0.722860161,0.94,0.993,5.17E-14,RPS27L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.10E-18,-0.590484751,0.68,0.961,6.56E-14,CAPZB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.50E-18,0.575705254,0.58,0.15,7.42E-14,HIST1H2BG,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.75E-18,0.624554286,0.9,0.847,7.95E-14,N4BP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.62E-18,-0.502219813,0.42,0.93,9.78E-14,FDX1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.02E-18,-0.552637325,0.62,0.961,1.06E-13,COPB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.16E-18,0.836094774,0.98,0.865,1.09E-13,PNRC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.32E-18,-0.666187449,1,1,1.13E-13,EEF1A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.66E-18,0.564979473,0.8,0.619,1.20E-13,SAMD4A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.20E-18,0.814190929,0.98,0.874,1.31E-13,MTRNR2L12,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.54E-18,-0.540738946,0.66,0.965,1.39E-13,MORF4L1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.04E-18,0.521024716,0.92,0.919,1.49E-13,NRIP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.41E-18,-0.569568296,0.72,0.976,1.57E-13,RPN2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.81E-18,-0.589935798,0.4,0.906,1.65E-13,TIMP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.49E-18,-0.620612724,0.8,0.978,2.01E-13,ATP6V0E1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-17,0.585996753,0.74,0.536,2.14E-13,ARRDC3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.10E-17,-0.593639949,0.84,0.969,2.33E-13,VDAC2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.11E-17,1.042527578,0.92,0.904,2.36E-13,ZNF292,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.25E-17,-0.611589189,0.7,0.989,2.65E-13,ATP8B1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-17,0.516306735,0.78,0.59,2.68E-13,USP31,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
